label	description 
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Alexa 3 month change ?
Yes, you can. On your UrlInfo request, use the TrafficData response group. In there you will find something like this:
<DIV class=c style=""MARGIN-LEFT: 1em; TEXT-INDENT: -2em""><FONT face=""Courier New"" color=#ff0000>-</FONT> <SPAN class=m><FONT color=#0000ff><</FONT></SPAN><SPAN class=t><FONT color=#990000>UsageStatistics</FONT></SPAN><SPAN class=m><FONT color=#0000ff>></FONT></SPAN></DIV>
<DIV>
<DIV class=e>
<DIV class=c style=""MARGIN-LEFT: 1em; TEXT-INDENT: -2em""><FONT face=""Courier New"" color=#ff0000>-</FONT> <SPAN class=m><FONT color=#0000ff><</FONT></SPAN><SPAN class=t><FONT color=#990000>UsageStatistic</FONT></SPAN><SPAN class=m><FONT color=#0000ff>></FONT></SPAN></DIV>
<DIV>
<DIV class=e>
<DIV class=c style=""MARGIN-LEFT: 1em; TEXT-INDENT: -2em""><FONT face=""Courier New"" color=#ff0000>-</FONT> <SPAN class=m><FONT color=#0000ff><</FONT></SPAN><SPAN class=t><FONT color=#990000>TimeRange</FONT></SPAN><SPAN class=m><FONT color=#0000ff>></FONT></SPAN></DIV>
<DIV>
<DIV class=e>
<DIV style=""MARGIN-LEFT: 1em; TEXT-INDENT: -2em""><SPAN class=b><FONT face=""Courier New"" color=#ff0000> </FONT></SPAN> <SPAN class=m><FONT color=#0000ff><</FONT></SPAN><SPAN class=t><FONT color=#990000>Months</FONT></SPAN><SPAN class=m><FONT color=#0000ff>></FONT></SPAN><SPAN class=tx>3</SPAN><SPAN class=m><FONT color=#0000ff></</FONT></SPAN><SPAN class=t><FONT color=#990000>Months</FONT></SPAN><SPAN class=m><FONT color=#0000ff>></FONT></SPAN> </DIV></DIV>
<DIV><SPAN class=b><FONT face=""Courier New"" color=#ff0000> </FONT></SPAN> <SPAN class=m><FONT color=#0000ff></</FONT></SPAN><SPAN class=t><FONT color=#990000>TimeRange</FONT></SPAN><SPAN class=m><FONT color=#0000ff>></FONT></SPAN></DIV></DIV></DIV>
<DIV class=e>
<DIV class=c style=""MARGIN-LEFT: 1em; TEXT-INDENT: -2em""><FONT face=""Courier New"" color=#ff0000>-</FONT> <SPAN class=m><FONT color=#0000ff><</FONT></SPAN><SPAN class=t><FONT color=#990000>Rank</FONT></SPAN><SPAN class=m><FONT color=#0000ff>></FONT></SPAN></DIV>
<DIV>
<DIV class=e>
<DIV style=""MARGIN-LEFT: 1em; TEXT-INDENT: -2em""><SPAN class=b><FONT face=""Courier New"" color=#ff0000> </FONT></SPAN> <SPAN class=m><FONT color=#0000ff><</FONT></SPAN><SPAN class=t><FONT color=#990000>Value</FONT></SPAN><SPAN class=m><FONT color=#0000ff>></FONT></SPAN><SPAN class=tx>4,419</SPAN><SPAN class=m><FONT color=#0000ff></</FONT></SPAN><SPAN class=t><FONT color=#990000>Value</FONT></SPAN><SPAN class=m><FONT color=#0000ff>></FONT></SPAN> </DIV></DIV>
<DIV class=e>
<DIV style=""MARGIN-LEFT: 1em; TEXT-INDENT: -2em""><SPAN class=b><FONT face=""Courier New"" color=#ff0000> </FONT></SPAN> <SPAN class=m><FONT color=#0000ff><</FONT></SPAN><SPAN class=t><FONT color=#990000>Delta</FONT></SPAN><SPAN class=m><FONT color=#0000ff>></FONT></SPAN><SPAN class=tx>+151</SPAN><SPAN class=m><FONT color=#0000ff></</FONT></SPAN><SPAN class=t><FONT color=#990000>Delta</FONT></SPAN><SPAN class=m><FONT color=#0000ff>></FONT></SPAN> </DIV>
<DIV style=""MARGIN-LEFT: 1em; TEXT-INDENT: -2em"">The delta is the number you are looking for. Note, the ""+"" indicates that the rank is a higher number... In other words, in this case, the rank went from 4268 to 4419, indicating the site is losing its position, not winning.</DIV>
<DIV style=""MARGIN-LEFT: 1em; TEXT-INDENT: -2em""> </DIV>
<DIV style=""MARGIN-LEFT: 1em; TEXT-INDENT: -2em"">We are looking for example apps. If you build something that might be interesting, let me know. We'd love to show it off.</DIV></DIV></DIV></DIV></DIV></DIV></DIV>"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Alexa 3 month change ?
Geoffrey,
Thanks for the help.  I found were to find the 3 month stat in my .net app by using something like the following (c#)<FONT color=#0000ff size=2>
private</FONT><FONT size=2> UrlInfoResult getUrlInfo(</FONT><FONT color=#0000ff size=2>string</FONT><FONT size=2> url, </FONT><FONT color=#0000ff size=2>string</FONT><FONT size=2> id, </FONT><FONT color=#0000ff size=2>string</FONT><FONT size=2> responseGroups)
{
awsAlexa = </FONT><FONT color=#0000ff size=2>new</FONT><FONT size=2> AWSAlexa();
urlInfoRequest = </FONT><FONT color=#0000ff size=2>new</FONT><FONT size=2> UrlInfoRequest();
urlInfoRequest.Url = url;
urlInfoRequest.ResponseGroup = responseGroups;
UrlInfoRequest[] urlInfoRequests = </FONT><FONT color=#0000ff size=2>new</FONT><FONT size=2> UrlInfoRequest[]{urlInfoRequest};
urlInfo = </FONT><FONT color=#0000ff size=2>new</FONT><FONT size=2> UrlInfo();
urlInfo.SubscriptionId = id;
urlInfo.UrlInfoRequest = urlInfoRequests;
UrlInfoResponse urlInfoResponse = awsAlexa.UrlInfo(urlInfo);
</FONT><FONT color=#0000ff size=2>return</FONT><FONT size=2> urlInfoResponse.UrlInfoResult;
}
.....
string domain = ""amazon.com"";<FONT size=2>
urlInfoResult = getUrlInfo(domain, ""mysubscriptionid"", ""RelatedLinks,Categories,Rank,ContactInfo,AdultContent"");
....<FONT size=2>
UsageStatisticType usageStats = urlInfoResult.Alexa.TrafficData.UsageStatistics[0];
</FONT><FONT color=#0000ff size=2>string</FONT><FONT size=2> change = usageStats.Rank.Delta.Value.ToString();</FONT>
<FONT size=2></FONT> 
<FONT size=2>My problem now is that I get ""null"" for every url I try in the ""UsageStatistics"" field, even w/ sites that are very popular and I know have had fluctuation ranks according to alexa.  Sorry I cant share the app I am creating (business contracts, etc...), but hopefully code snippets will help with the very small amount of examples out there right now.  Is my above problem due to a way Iam trying to get the data, or is there an example URL that you can find that doesn't return null for UsageStatistics?  I get the rank under TrafficData, so that is not returning null.  Thanks again for any help.  </FONT></FONT></FONT>"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Alexa 3 month change ?
You've found a bug in our SOAP implementation. It should be fixed in the next week or so. It works in REST..."
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Alexa 3 month change ?
Is there any word on the 3 month change bug fix for SOAP?  Its been a couple of weeks now; should I just expect it when there is a update to the WSDL that we are expecting?  Thanks for your help,
-tcash"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Apparel XSLT has collapsed - KAPUT
<FONT face=""Times New Roman,Times,Serif"" color=red size=3>Apparel XSLT has collapsed - KAPUT</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>Tuesday, 26 of October, 2004</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>Hour : 9 to 10 AM -- EST</FONT>
<FONT face=""Times New Roman"" size=3></FONT> 
<FONT face=""Times New Roman,Times,Serif"" size=3>I worked from the early morning in Apparel XSLT ....</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>Everything was OK for two hours.</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>Now, for the last five minutes it is utterly finished and destroyed. 100% broken.</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>I pray that this will be soon repaired and in order.</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>Vicente</FONT>"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Apparel XSLT has collapsed - KAPUT
<FONT face=""Times New Roman,Times,Serif"" size=3></FONT> 
<FONT face=""Times New Roman,Times,Serif"" size=3>After 10 minutes of NONESS</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>Amazon has turned on the switch again</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>All Sytems go !</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>Vicente</FONT>"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Apparel XSLT has collapsed - KAPUT
It worked extremely well for another 1 1/2 hours
But there are Some Mistakes and Slowness now
Apparel XSLT not very happy today
Vicente"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Apparel XSLT has collapsed - KAPUT
<FONT face=""Times New Roman,Times,Serif"" size=3></FONT> 
<FONT face=""Times New Roman,Times,Serif"" size=3>Wednesday, October 27, 2004</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>7 to 8 AM - EST</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>Yesterday, Tuesday, Apparel XSLT performed very well with two strange interruptions of perhaps 10 minutes and 5 minutes.</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>Today, Wednesday, Apparel XSLT was working perfectly well and suddenly it collapsed.</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>Now we have 50% or more of errors.</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>I hope that this is only momentary.</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>Vicente</FONT>"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Apparel XSLT has collapsed - KAPUT
<FONT face=""Times New Roman,Times,Serif"" size=3>20 minutes later :</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>Apparel XSLT is almost dead. If an image comes it takes a long time. It is very slow. 80% to 90% of errors.</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>Even Worse :</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>XSLT 3.0 was absolutely perfect during the last 3 months. I could never see an error and I keep a daily watch.</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>Now XSLT 3.0 has collapsed too with 20% to 30% of errors.</FONT>
<FONT face=""Times New Roman,Times,Serif"" size=3>Vicente</FONT>"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Apparel XSLT has collapsed - KAPUT
<FONT face=""Times New Roman,Times,Serif"" size=3></FONT> 
<FONT face=""Times New Roman,Times,Serif"" size=3>Wednesday, October 26,</FONT> 
Everything was perfect in Apparel XSLT 4.0 in the early morning 7 to 8 AM Eastern Standard Time.
At 8 AM everything collapsed ( someone arrived early at his office and did something !! )

<TABLE cellSpacing=0 cellPadding=0 width=""100%"" border=0>
<TBODY>
<TR>
<TD class=msgleft width=""1%"" rowSpan=4> </TD>
<TD class=wintiny noWrap align=right> </TD></TR>
<TR>
<TD height=8>Apparel XSLT was 80% dead with many errors. XSLT 3.0 collapsed to 30% errors after being absolutely and totally perfect during the last three months.</TD></TR>
<TR>
<TD class=msgtxt>
 
 
<FONT face=""Times New Roman,Times,Serif"" size=3>Two hours later after the collapse :</FONT>
Things have beeen returning to normal.
XSLT 3.0 has returned to perfection with 0% errors as it always was during the last three months of Happiness and XSLT 3.0 Bliss.
Apparel XSLT 4.0 has been improving with less and less errors 
But Apparel ECS seems very slow today Wednesday.
I don't blame Amazon. I am located in Colombia, South America.
It is so slow that some garments never arrive, but produce no error.
And dirty errors are higher than yesterday Tuesday ( but discounting the two brief collapses of Tuesday ) There are a few ugly minutes and many minutes of perfection.
I love Amazon and I have high trust in the AWS Team and the Programmers.
What we need is that Top Management at AMZN gives the necessary Computer Servers, Super Disks, Super Modems and Super Material for a Happy Halloween to Christmas ECS Service.
The necessary electronic and programming materials should be apportioned to avod high loads of visitors that drive the ECS System to its knees.
And some regard for little bees too \!!!
Treat or Trick  !!
<FONT face=""Comic Sans MS,Sans-Serif"" size=2>Vicente</FONT></TD></TR></TBODY></TABLE>

<hr size=1><span class=wintiny>Edited 10/27/2004 11:16 am ET by <i>Vicente Duque</i> <!-- AB6F4URQ8G6E --></span>"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Apparel XSLT has collapsed - KAPUT
<FONT face=""Times New Roman,Times,Serif"" size=5></FONT> 
<FONT face=""Times New Roman,Times,Serif"" size=5>Apparel ECS Nirvana</FONT>
<FONT face=""Times New Roman"" size=3>Everything OK Now - Zero Percent Errors</FONT>
Wednesday, October 27, 2004
2 to 3 PM Eastern Standard Time
Apparel XSLT is working in Total Perfection. There are zero percent errors. No errors after checking many of my Apparel XSLT Pages.
I wish that this paradise and bliss continues. This is Apparel ECS Heaven with no errors.
I love Amazon and I planned to stay even if there was some trouble. But if it continues like now then we are in  Nirvana.
Let us touch wood all Witches and Dwarves of the Forest.
This is so good that it can't last only for a few hours.
This morning I was going to be cooked by the ECS Wicked Witch in her cauldron .....  Now  I am in Fairyland Apparel ECS - No Errors !!
I can't believe it !!
Have a Nice Halloween
 
<FONT face=""Comic Sans MS,Sans-Serif"" size=2>Vicente</FONT>"
Sample Code & Libraries Articles & Tutorials and Amazon Machine Images	"Apparel XSLT Examples and Observations
<FONT face=""Times New Roman,Times,Serif""><FONT size=""4"" /></FONT> 
<FONT face=""Times New Roman,Times,Serif""><FONT size=""4"">Apparel XSLT 4.0 Examples</FONT> </FONT>
<FONT face=""Times New Roman,Times,Serif"" size=""3"">And Observations about Performance, Missing Images and Wrong Descriptions.</FONT>
<FONT face=""Times New Roman"" size=""3"" /> 
Hi Friends :
Using the Examples that Elena kindly has made public for all of us in this thread :
Scratchpad - code samples auto generated
http://forums.prospero.com/n/mb/message.asp?webtag=am-assocdevxml&msg=6472.1&ctx=0
Then I built my own simplified XSLT sytlesheet and I published it on the same thread of the link that I posted above. It is just my reduced stylesheet version of what Elena posted.
Thinks have worked generally well. I converted many of my Apparel Pages using my reduced stylesheet. Most days the rate of failure of my XML-XSLT calls is very low 1% or 2%, but some days like today Thursday the errors are unusually High 5% to 10% of calls. 
At the same time I have been unable to find a single error in XSLT 3.0 ( for books and DVDs ) during the last three months. And I am an obsessive neurotic and compulsive checker of Datafeeds in my Pages.
Also many images are missing in several brands of Apparel. Some descriptions in Newport News Swimsuits are ""very dirty"" with tags like <li> and other tags.
I am somewhat ashamed of asking for help here, but I am forced by economic cirncunstances to work as a Consultant outside in Factories and Offices and therefore I lack time to devote to studying these things of XSLT 4.0
My Amazon revenue is not enought to justify FULL TIME.
Has someone examples of XSLT 4.0 for Apparel ??
Can we force the link to Item Datafeed  in Elena's Stylesheet sample to open in a New Window, instead of the same Window ???
And if I am calling the garment from an <iframe> tag, Can I force the link to invade all the window ??? ( Maximized Window ) instead of the datafeed appearing only inside the <iframe> ???
Can we get the availability ??? ..... Can we get the colors and sizes ???  ....  By automatic datafeed ??? 
I apologize again to all Associate and to Amazon if I appear as a parasite bloodsucker. As a sort of Apparel XSLT Dracula sucking the work and effort of others, but I really can not devote time to studying a lot of manuals and documentation. I need examples.
I love Amazon, the Apparel and the Associates. And I plan to stay here. 
Besides I am an incorrigible optimist that thinks that things ( and sales ) are going to improve a lot in the future and that we better be stubborn as mules. I am an innate believer in ""EL Dorado"" and the ""Seven Cities of Gold"" and maybe I am right !!
I also think that Amazon is going to improve the servers for Apparel XSLT 4.0 and that they are going to work so perfectly in the future as XSLT 3.0 does now for Books and DVDs, where things never fail and there is no 'throttling' for little Honeybees like me.
Thanks for any help
Vicente"
